window_id,source_type,user_id,emotion_code,emotion_label,window_keystrokes,valid_dwell_count,valid_dd_count,valid_ud_count,dwell_mean_ms,dwell_std_ms,dwell_median_ms,dwell_min_ms,dwell_max_ms,dd_mean_ms,dd_std_ms,dd_median_ms,dd_min_ms,dd_max_ms,ud_mean_ms,ud_std_ms,ud_median_ms,ud_min_ms,ud_max_ms,typing_speed_kps,pause_ratio_500,pause_ratio_1000,pause_ratio_2000,correction_ratio,space_ratio,rhythm_cv,overlap_ratio,z_rhythm_cv,z_pause_ratio_1000,z_correction_ratio,z_dd_std_ms,distraction_index,behaviour_proxy
997,fixed_text,150,S,Sad,40,40,40,40,115.5,40.777696266715616,109.5,37.0,208.0,343.075,282.93284402976127,281.5,144.0,1755.0,227.575,289.30118167395847,171.0,-63.0,1664.0,2.9148145449245795,0.075,0.05,0.0,0.05,0.15,0.8246967690148256,0.075,-0.16614390702133877,0.4384189936597869,0.6744907594765952,-0.004988828625685235,0.20752515824193374,fatigued
998,fixed_text,77,N,Neutral,40,40,40,40,120.575,62.459376541466675,109.5,73.0,379.0,274.35,157.7914153850924,232.5,118.0,957.0,153.775,178.33567995101188,121.5,-134.0,863.0,3.6449790413705117,0.075,0.0,0.0,0.025,0.2,0.5751464019868503,0.1,-0.9479010431013898,-0.6744907594765952,0.0,-0.7744086237808169,-0.6502738864955876,focused
999,fixed_text,77,N,Neutral,40,40,40,40,95.15,31.645917628725865,97.5,42.0,167.0,317.1,250.8389819621242,263.0,105.0,1542.0,221.95,250.85872518212318,180.5,-35.0,1421.0,3.15357931251971,0.1,0.025,0.0,0.025,0.175,0.7910406242892595,0.075,-0.27157725751288403,-0.11803588290840415,0.0,-0.2023147905014636,-0.16081002357725022,focused
1000,fixed_text,77,N,Neutral,40,40,40,40,106.125,23.12195925954373,102.0,63.0,172.0,281.55,218.7800616706545,193.5,94.0,963.0,175.425,219.2325644325959,98.0,-21.0,881.0,3.5517670040845317,0.125,0.0,0.0,0.025,0.2,0.7770558041934097,0.15,-0.3153869823268759,-0.6744907594765952,0.0,-0.399425916294961,-0.37264655910162925,focused
1001,fixed_text,77,N,Neutral,40,40,40,40,102.75,27.94385396395734,101.5,54.0,189.0,247.325,117.21083075447356,238.0,85.0,520.0,144.575,117.06953609736088,127.5,-51.0,417.0,4.0432629131709295,0.05,0.0,0.0,0.075,0.175,0.4739142050115175,0.075,-1.2650273744670177,-0.6744907594765952,1.3489815189531902,-1.0239143666185735,-0.5288976601085827,focused
1002,fixed_text,77,N,Neutral,40,40,40,40,104.7,38.685583347991006,100.5,58.0,207.0,352.625,619.2207546172189,195.5,80.0,3953.0,247.925,626.9250716894488,111.0,-97.0,3892.0,2.835873803615739,0.125,0.05,0.025,0.05,0.175,1.7560319166741407,0.125,2.75141500677989,0.4384189936597869,0.6744907594765952,2.0626443930793608,1.5388157613281206,distracted
1003,fixed_text,77,C,Calm,40,40,40,40,127.725,32.38232146696317,125.5,74.0,206.0,406.1,242.93692333185732,353.5,80.0,1001.0,278.375,244.6046194817156,220.0,-80.0,913.0,2.462447672986949,0.25,0.025,0.0,0.0,0.15,0.5982194615411408,0.05,-0.8756209291805613,-0.11803588290840415,-0.6744907594765952,-0.2508998226403211,-0.5144112153770849,focused
1004,fixed_text,77,C,Calm,40,40,40,40,121.35,40.99315139798917,118.5,39.0,249.0,486.9,404.0487911639207,352.5,96.0,2098.0,365.55,403.23289383018675,249.0,-73.0,1984.0,2.0538098172109263,0.3,0.1,0.025,0.025,0.15,0.8298393739246678,0.075,-0.15003386024325183,1.5513287467961692,0.0,0.7396806884419916,0.5238388762200114,focused
1005,fixed_text,77,C,Calm,40,40,40,40,125.85,26.226381315825424,127.0,76.0,172.0,386.625,339.23599587519584,298.0,136.0,2231.0,260.775,336.76305963293146,165.5,-36.0,2076.0,2.5864856126737794,0.175,0.025,0.025,0.0,0.175,0.8774290226322556,0.025,-0.0009515410153704047,-0.11803588290840415,-0.6744907594765952,0.3411855760353729,-0.11946411971791399,focused
1006,fixed_text,77,C,Calm,40,40,40,40,122.125,32.16479003427067,119.0,59.0,193.0,412.6,291.11499181859125,298.5,138.0,1390.0,290.475,292.8514971089859,208.0,-55.0,1275.0,2.4236548715462916,0.225,0.075,0.0,0.025,0.175,0.7055622681012875,0.05,-0.539352118861208,0.9948738702279778,0.0,0.04531830422227247,0.11648666510031142,focused
1007,fixed_text,93,C,Calm,40,40,40,40,128.525,52.83549093709741,119.0,79.0,400.0,325.575,137.5106312906341,300.5,113.0,684.0,197.05,152.2691527256748,174.0,-136.0,581.0,3.0714889042463334,0.075,0.0,0.0,0.0,0.15,0.4223623782250913,0.075,-1.4265218613243884,-0.6744907594765952,-0.6744907594765952,-0.8991030348367378,-0.9713934864273441,focused
1008,fixed_text,93,C,Calm,40,40,40,40,125.525,32.24822595001277,120.0,66.0,209.0,401.825,229.5480383777586,356.0,121.0,1127.0,276.3,232.23961984476514,262.0,-59.0,1024.0,2.488645554656878,0.275,0.025,0.0,0.0,0.175,0.5712637052890154,0.1,-0.960064222370233,-0.11803588290840415,-0.6744907594765952,-0.33322006806431426,-0.556314404807069,focused
1009,fixed_text,93,C,Calm,40,40,40,40,124.0,42.404644157849575,120.0,71.0,326.0,374.75,256.31348494393063,254.0,152.0,1143.0,250.75,263.23478357172195,134.0,-101.0,1067.0,2.66844563042028,0.25,0.025,0.0,0.025,0.15,0.683958598916426,0.025,-0.6070291283239309,-0.11803588290840415,0.0,-0.16865534607560592,-0.2731692616972379,focused
1010,fixed_text,93,C,Calm,40,40,39,39,141.35,83.56252073624198,121.0,72.0,596.0,375.35897435897436,195.97428499134202,314.0,147.0,938.0,232.82051282051282,215.52504699904514,167.0,-197.0,805.0,2.664116401393538,0.20512820512820512,0.0,0.0,0.0,0.15,0.5220983068968057,0.10256410256410256,-1.11408283391978,-0.6744907594765952,-0.6744907594765952,-0.5396449965067946,-0.8081211210862398,focused
1011,fixed_text,93,C,Calm,40,40,40,40,116.225,35.20306477042545,117.0,56.0,245.0,346.925,207.8722965348357,260.0,108.0,1042.0,230.7,209.56820075868086,153.0,-125.0,898.0,2.882467392087627,0.2,0.025,0.0,0.05,0.15,0.5991851164800337,0.05,-0.8725958579355816,-0.11803588290840415,0.6744907594765952,-0.4664912399635311,-0.27589484924918545,focused
1012,fixed_text,93,C,Calm,40,40,40,40,113.425,37.66851878813803,106.5,54.0,231.0,390.725,283.72313947190645,319.0,105.0,1576.0,277.3,282.6463950157239,221.5,-31.0,1471.0,2.559344807729221,0.15,0.05,0.0,0.0,0.175,0.7261453438400575,0.075,-0.474872284457856,0.4384189936597869,-0.6744907594765952,-0.0001297746433789328,-0.1695972195541394,focused
1013,fixed_text,93,C,Calm,40,40,40,40,108.15,30.104561371735933,103.5,55.0,224.0,386.275,253.76750792196205,292.0,155.0,1241.0,278.125,260.713339729329,198.5,9.0,1175.0,2.5888292019933985,0.175,0.05,0.0,0.075,0.15,0.6569607350254665,0.0,-0.6916043305447694,0.4384189936597869,1.3489815189531902,-0.18430903598412518,0.13161413080028608,focused
1014,fixed_text,93,C,Calm,36,36,35,35,124.83333333333333,35.89150317275664,122.5,55.0,196.0,422.25714285714287,227.49445279043655,365.0,146.0,921.0,297.6857142857143,223.20114529389002,276.0,-45.0,797.0,2.3682251843832463,0.37142857142857144,0.0,0.0,0.027777777777777776,0.16666666666666666,0.5387580924057974,0.05714285714285714,-1.0618933446302,-0.6744907594765952,0.07494341771962161,-0.345846337550316,-0.6108981655521716,focused
1015,fixed_text,67,S,Sad,40,40,40,40,116.275,34.21050033737205,116.0,51.0,198.0,339.825,182.64423699556554,297.5,98.0,983.0,223.55,183.88248058656015,191.5,-17.0,880.0,2.942691091002722,0.125,0.0,0.0,0.025,0.2,0.5374655690298404,0.05,-1.0659423844482474,-0.6744907594765952,0.0,-0.621603488665621,-0.6686675856997083,fatigued
1016,fixed_text,67,S,Sad,40,40,40,40,114.8,32.32463536193489,104.5,59.0,206.0,472.6,456.2546972009699,354.5,147.0,2793.0,357.8,453.2902619056155,219.5,9.0,2643.0,2.1159542953872195,0.3,0.075,0.025,0.125,0.175,0.9654140863329874,0.0,0.27467598955361555,0.9948738702279778,2.697963037906381,1.0606635792716115,1.0932909018841765,fatigued
1017,fixed_text,67,S,Sad,40,40,40,40,109.95,30.894319451300014,106.0,51.0,176.0,392.25,236.51809168075852,344.0,105.0,980.0,282.3,229.6134097754701,224.0,-16.0,837.0,2.5493945188017846,0.25,0.0,0.0,0.0,0.2,0.6029779265283838,0.05,-0.8607142632242366,-0.6744907594765952,-0.6744907594765952,-0.29036537923187206,-0.6820501787515612,fatigued
1018,fixed_text,67,S,Sad,32,32,31,31,118.1875,43.45887006235636,111.5,35.0,237.0,403.741935483871,254.76747146393913,338.0,128.0,1273.0,285.03225806451616,263.7886128286521,203.0,-45.0,1155.0,2.476829658037712,0.3225806451612903,0.03225806451612903,0.0,0.03125,0.15625,0.6310156292251609,0.12903225806451613,-0.7728815967227314,0.04351553286945772,0.16862268986914875,-0.17816085826261904,-0.2504534897576817,fatigued
1019,fixed_text,136,N,Neutral,40,40,40,40,109.9,68.915704733931,97.0,48.0,498.0,323.95,239.3023996150863,252.0,69.0,1419.0,214.05,249.18965591569932,159.5,-154.0,1295.0,3.086896125945362,0.125,0.025,0.0,0.0,0.2,0.7387016503012388,0.075,-0.4355376110781284,-0.11803588290840415,-0.6744907594765952,-0.2732463350937216,-0.36373403090924344,focused
1020,fixed_text,136,N,Neutral,40,40,40,40,97.425,30.48403323137019,97.5,42.0,152.0,442.15,393.2247709806956,310.5,30.0,2290.0,344.725,387.34639552757574,211.0,-37.0,2147.0,2.261675901843266,0.325,0.05,0.025,0.1,0.175,0.8893469885348765,0.05,0.036383426682305285,0.4384189936597869,2.023472278429786,0.673130262397396,0.6499238924823095,distracted
1021,fixed_text,136,N,Neutral,40,40,40,40,105.575,26.87281297004608,107.0,48.0,156.0,330.3,200.25396695708997,258.0,54.0,844.0,224.725,201.07786315574882,160.5,-51.0,712.0,3.027550711474417,0.25,0.0,0.0,0.025,0.175,0.6062790401365121,0.1,-0.8503729876296549,-0.6744907594765952,0.0,-0.5133317918624335,-0.5769775422927227,focused
1022,fixed_text,136,N,Neutral,40,40,40,40,120.95,40.64666384897144,115.0,45.0,272.0,426.625,409.53574012031896,250.5,129.0,2081.0,305.675,419.109029783604,148.0,-101.0,1972.0,2.3439789041898624,0.225,0.05,0.025,0.025,0.175,0.9599431353538095,0.075,0.25753734527890276,0.4384189936597869,0.0,0.773416655721429,0.3376762673037664,focused
1023,fixed_text,136,N,Neutral,40,40,40,40,106.375,35.405118781010124,96.5,63.0,259.0,343.05,256.9902672007199,241.5,124.0,1371.0,236.675,266.930067428598,140.0,-51.0,1279.0,2.915026963999417,0.175,0.05,0.0,0.0,0.2,0.7491335583755135,0.075,-0.4028579613660478,0.4384189936597869,-0.6744907594765952,-0.16449421677555592,-0.16904687279183306,focused
1024,fixed_text,136,C,Calm,40,40,40,40,115.225,35.375993236033636,107.5,48.0,212.0,379.475,265.61433266664795,314.5,92.0,1594.0,264.25,270.94589771240214,193.0,-32.0,1511.0,2.6352197114434412,0.15,0.025,0.0,0.025,0.15,0.6999521250850462,0.075,-0.5569268048438764,-0.11803588290840415,0.0,-0.11146999645088676,-0.24705564603551097,focused
1025,fixed_text,136,C,Calm,40,40,40,40,119.925,32.94236419831398,115.5,66.0,245.0,400.65,259.35319448038325,339.5,141.0,1338.0,280.725,264.50282219424037,209.0,-38.0,1242.0,2.495944090852365,0.225,0.05,0.0,0.0,0.175,0.6473310732069968,0.05,-0.7217708133044697,0.4384189936597869,-0.6744907594765952,-0.14996599024677496,-0.2784871369909636,focused
1026,fixed_text,136,C,Calm,40,40,40,40,122.775,31.094964140062856,119.0,61.0,210.0,418.85,298.6858009552977,322.0,157.0,1582.0,296.075,305.5001269461317,198.0,-32.0,1490.0,2.387489554733198,0.25,0.075,0.0,0.0,0.15,0.7131092299278923,0.05,-0.5157100327607672,0.9948738702279778,-0.6744907594765952,0.09186668135214644,-0.0031545000903722437,focused
1027,fixed_text,136,C,Calm,32,32,31,31,122.875,28.628600632820817,124.5,58.0,184.0,344.4516129032258,151.5075000805081,322.0,129.0,841.0,222.03225806451613,153.61000051449943,229.0,-53.0,738.0,2.90316538677655,0.0967741935483871,0.0,0.0,0.0,0.1875,0.4398513300707765,0.03225806451612903,-1.371734873548121,-0.6744907594765952,-0.6744907594765952,-0.8130446604538042,-0.9393092845482105,focused
1028,fixed_text,35,N,Neutral,40,40,40,40,119.45,72.7200286310626,105.5,65.0,423.0,342.675,222.45672439998128,265.5,134.0,1181.0,223.225,236.55795489824692,175.5,-156.0,1040.0,2.9182169694316773,0.15,0.05,0.0,0.0,0.2,0.6491769881082112,0.05,-0.7159881844756404,0.4384189936597869,-0.6744907594765952,-0.37682031625753776,-0.3104913658024878,focused
1029,fixed_text,35,N,Neutral,40,40,40,40,90.625,26.501753691368215,92.5,48.0,158.0,336.975,208.49195858562936,279.5,68.0,873.0,246.35,218.15350394172285,186.0,-52.0,797.0,2.967579197269827,0.15,0.0,0.0,0.05,0.175,0.618716399096756,0.075,-0.81141093665391,-0.6744907594765952,0.6744907594765952,-0.46268130864541535,-0.4208451000733403,focused
1030,fixed_text,35,N,Neutral,40,40,40,40,100.025,51.37768022829588,90.5,32.0,355.0,307.1,208.07959522432262,240.0,131.0,1084.0,207.075,211.78089639276504,141.5,-145.0,956.0,3.25626831650928,0.15,0.025,0.0,0.05,0.2,0.6775629932410374,0.025,-0.6270644039111175,-0.11803588290840415,0.6744907594765952,-0.46521668431135105,-0.189767656992796,focused
1031,fixed_text,35,N,Neutral,40,40,40,40,117.175,71.24205308808224,98.5,42.0,440.0,303.075,221.488135643355,223.0,118.0,1367.0,185.9,229.42478796619457,142.0,-124.0,1233.0,3.299513321785037,0.1,0.025,0.0,0.0,0.175,0.7308030541725811,0.125,-0.46028124885406574,-0.11803588290840415,-0.6744907594765952,-0.38277558918980586,-0.3888236922452341,focused
1032,fixed_text,35,N,Neutral,40,40,40,40,96.225,30.867365141346788,93.0,49.0,160.0,240.975,144.92022341221445,196.0,113.0,841.0,144.75,154.71557858344536,103.5,-41.0,779.0,4.1498080713766985,0.075,0.0,0.0,0.0,0.2,0.601391112821722,0.05,-0.8656852153954808,-0.6744907594765952,-0.6744907594765952,-0.8535458847057664,-0.7682670878325809,focused
1033,fixed_text,35,S,Sad,40,40,40,40,120.35,38.23044162269992,115.0,52.0,258.0,398.775,263.9497317623867,314.0,126.0,1066.0,278.425,256.67797719001715,209.5,-48.0,965.0,2.5076797692934614,0.2,0.075,0.0,0.05,0.2,0.661901402450973,0.025,-0.6761268857992967,0.9948738702279778,0.6744907594765952,-0.12170463178023418,0.17846020816692343,fatigued
1034,fixed_text,35,S,Sad,40,40,40,40,105.675,33.18046034517828,103.0,49.0,213.0,425.5,300.0792203094684,361.5,101.0,1592.0,319.825,297.9343317337581,270.5,-18.0,1458.0,2.3501762632197414,0.2,0.075,0.0,0.025,0.2,0.7052390606568,0.025,-0.5403646187792467,0.9948738702279778,0.0,0.10043398352907337,0.12439964202501802,fatigued
1035,fixed_text,35,S,Sad,40,40,40,40,116.175,34.54457358403146,109.0,49.0,204.0,346.95,154.1376258163713,327.0,157.0,686.0,230.775,159.19371967705067,184.5,-23.0,580.0,2.8822596915982133,0.2,0.0,0.0,0.0,0.225,0.4442646658491751,0.025,-1.3579093810041898,-0.6744907594765952,-0.6744907594765952,-0.7968735904345686,-0.9320447016549493,fatigued
1036,fixed_text,35,S,Sad,22,22,21,21,112.18181818181819,42.349606580099156,111.5,51.0,206.0,358.2857142857143,178.7176943833886,302.0,180.0,915.0,246.33333333333334,181.77825319144569,195.0,19.0,798.0,2.791068580542265,0.14285714285714285,0.0,0.0,0.0,0.13636363636363635,0.49881334158043067,0.0,-1.1870267771254897,-0.6744907594765952,-0.6744907594765952,-0.645745450644555,-0.8495665693289022,fatigued
1037,fixed_text,65,N,Neutral,40,40,40,40,87.975,47.8172201038657,77.0,18.0,305.0,385.2,428.62841477055383,240.0,88.0,2433.0,297.225,444.27489108225984,141.5,-60.0,2415.0,2.596053997923157,0.2,0.075,0.025,0.075,0.225,1.1127425097885615,0.05,0.7362062519831921,0.9948738702279778,1.3489815189531902,0.8908060924367426,0.9595515669186601,distracted
1038,fixed_text,65,N,Neutral,40,40,40,40,91.2,46.21588138624744,88.0,46.0,305.0,341.1,225.3664594069868,295.5,126.0,1366.0,249.9,235.15775392440122,191.0,-99.0,1270.0,2.931691586045148,0.15,0.025,0.0,0.075,0.175,0.6607049528202485,0.05,-0.6798749589755396,-0.11803588290840415,1.3489815189531902,-0.3589300960699223,-0.0574102111338104,focused
1039,fixed_text,65,N,Neutral,40,40,40,40,90.075,24.620595401994606,89.5,51.0,138.0,322.825,235.26633979603974,253.0,110.0,1388.0,232.75,236.40748719107862,167.5,22.0,1290.0,3.0976535274529544,0.15,0.025,0.0,0.1,0.175,0.728773607360148,0.0,-0.46663882126243106,-0.11803588290840415,2.023472278429786,-0.29806165287327413,0.16125085544059398,focused
1040,fixed_text,65,N,Neutral,40,40,40,40,95.9,35.14716314189634,89.0,50.0,191.0,292.425,179.52771195270762,228.5,121.0,808.0,196.525,179.31807972970466,151.5,-59.0,707.0,3.4196802598956997,0.15,0.0,0.0,0.0,0.2,0.6139273726689155,0.05,-0.8264133412964187,-0.6744907594765952,-0.6744907594765952,-0.6407651370984537,-0.7226048197568122,focused
1041,fixed_text,65,N,Neutral,40,40,40,40,95.15,43.7232262398432,79.0,49.0,252.0,301.55,261.567557582142,202.5,91.0,1230.0,206.4,264.53081832964915,117.5,-65.0,1163.0,3.31619963521804,0.125,0.05,0.0,0.175,0.125,0.867410239038773,0.05,-0.03233701106025623,0.4384189936597869,4.046944556859571,-0.13635119598873546,0.9091439762004503,distracted
1042,fixed_text,65,N,Neutral,38,38,37,37,89.52631578947368,35.56549864922256,82.5,28.0,194.0,259.2162162162162,108.87126320545725,233.0,142.0,547.0,169.59459459459458,121.93041263575518,156.0,-23.0,488.0,3.8577833385465543,0.05405405405405406,0.0,0.0,0.07894736842105263,0.13157894736842105,0.4200017452405295,0.02702702702702703,-1.4339169283135715,-0.6744907594765952,1.455480059923179,-1.0751893794160232,-0.5744005476804963,focused
1043,fixed_text,65,A,Angry,40,40,40,40,95.05,55.25834430549485,87.5,42.0,379.0,250.425,177.7645933278774,208.0,101.0,1003.0,155.375,183.9653935544428,121.5,-119.0,906.0,3.9932115403813517,0.05,0.025,0.0,0.0,0.15,0.7098516255480779,0.05,-0.5259150086170441,-0.11803588290840415,-0.6744907594765952,-0.6516054989661689,-0.45211999462873104,overloaded
1044,fixed_text,65,A,Angry,40,40,40,40,72.45,21.531074740643568,67.5,25.0,126.0,332.35,227.57873250191787,238.5,107.0,974.0,259.9,226.3251348539677,174.0,22.0,901.0,3.0088761847449974,0.15,0.0,0.0,0.05,0.15,0.684756228379473,0.0,-0.6045304242261932,-0.6744907594765952,0.6744907594765952,-0.34532815201379147,-0.3308339472288958,overloaded
1045,fixed_text,65,A,Angry,40,40,40,40,72.2,23.09756341905864,67.5,38.0,130.0,318.15,248.38984557468405,215.0,104.0,1027.0,245.95,248.25338069327682,139.5,-26.0,963.0,3.1431714600031433,0.2,0.025,0.0,0.0,0.2,0.780731873564935,0.025,-0.30387109678384616,-0.11803588290840415,-0.6744907594765952,-0.21737306527057984,-0.30926976043277343,overloaded
1046,fixed_text,65,A,Angry,35,34,34,34,86.05882352941177,26.336909434745284,84.0,38.0,160.0,218.02941176470588,132.4408353428434,172.5,96.0,641.0,131.97058823529412,139.93472185794946,72.0,-12.0,557.0,4.5865371644408475,0.029411764705882353,0.0,0.0,0.0,0.14285714285714285,0.6074448133895421,0.08823529411764706,-0.8467210131987565,-0.6744907594765952,-0.6744907594765952,-0.9302741777737705,-0.7731388610239279,overloaded
1047,fixed_text,65,S,Sad,40,40,40,40,111.9,26.64563273014442,113.0,64.0,190.0,344.875,191.22696777684942,302.0,109.0,1025.0,232.975,188.97245593621338,191.5,-19.0,901.0,2.899601304820587,0.175,0.025,0.0,0.025,0.2,0.5544819652826369,0.025,-1.0126357539695263,-0.11803588290840415,0.0,-0.5688334105937305,-0.47515829035091506,fatigued
1048,fixed_text,65,S,Sad,40,40,40,40,96.0,26.798392603920224,93.0,46.0,187.0,325.825,196.1180815811661,259.5,136.0,1085.0,229.825,199.39856845665693,162.0,-18.0,991.0,3.0691322028696386,0.125,0.025,0.0,0.0,0.225,0.6019123197457719,0.025,-0.8640524498856442,-0.11803588290840415,-0.6744907594765952,-0.5387608772835708,-0.5535414058203514,fatigued
1049,fixed_text,65,S,Sad,40,40,40,40,111.625,31.440368873023658,114.0,52.0,197.0,361.25,290.5872700901771,265.5,90.0,1643.0,249.625,289.48519181825395,160.0,-61.0,1510.0,2.7681660899653977,0.2,0.05,0.0,0.025,0.2,0.8043938272392447,0.075,-0.22974617619651835,0.4384189936597869,0.0,0.04207365895513053,0.05742558527242424,fatigued
1050,fixed_text,48,N,Neutral,40,40,40,40,108.675,51.5107096158479,98.0,46.0,281.0,222.1,92.72479269045135,202.0,96.0,515.0,113.425,115.97013043816996,88.0,-77.0,469.0,4.5024763619991,0.025,0.0,0.0,0.025,0.2,0.4174911872600241,0.175,-1.4417816597510646,-0.6744907594765952,0.0,-1.174464369087187,-0.8831404641189292,focused
1051,fixed_text,48,N,Neutral,40,40,40,40,88.625,30.80267013068002,82.5,39.0,169.0,253.075,180.67897405804214,194.0,26.0,880.0,164.45,187.1061607339945,115.0,-48.0,763.0,3.9513978069742173,0.1,0.0,0.0,0.0,0.2,0.7139345018592992,0.15,-0.5131247341324082,-0.6744907594765952,-0.6744907594765952,-0.6336867150055469,-0.6118920439354725,focused
1052,fixed_text,48,N,Neutral,40,40,40,40,91.275,31.087954217604885,88.5,35.0,163.0,239.5,149.9593107205914,177.0,86.0,713.0,148.225,151.05568467222565,96.5,-43.0,628.0,4.175365344467641,0.075,0.0,0.0,0.1,0.2,0.6261349090630121,0.05,-0.7881712469100295,-0.6744907594765952,2.023472278429786,-0.8225635508250403,-0.19689724119928775,focused
1053,fixed_text,48,N,Neutral,40,40,40,40,92.45,32.37278850975671,84.5,56.0,186.0,264.3,222.31845950324825,192.0,82.0,1078.0,171.85,218.7879842479519,111.0,-54.0,1009.0,3.7835792659856224,0.1,0.025,0.0,0.05,0.175,0.8411595138223543,0.075,-0.11457167979513055,-0.11803588290840415,0.6744907594765952,-0.37767042440856063,0.002736735433218014,focused
1054,fixed_text,48,N,Neutral,40,40,40,40,83.05,34.35706175311987,72.0,28.0,194.0,221.0,124.41576287304616,174.0,96.0,617.0,137.95,125.5831423441285,110.5,-42.0,561.0,4.524886877828054,0.05,0.0,0.0,0.0,0.2,0.5629672528192134,0.025,-0.9860542098812093,-0.6744907594765952,-0.6744907594765952,-0.9796155484348726,-0.8293066854619517,focused
1055,fixed_text,48,S,Sad,40,40,40,40,106.0,25.08345046399094,107.5,45.0,163.0,370.45,341.22223377223355,294.5,119.0,1830.0,264.45,335.97336203931405,189.5,11.0,1690.0,2.6994196247806723,0.125,0.05,0.0,0.025,0.225,0.9211019942562655,0.0,0.13586114985542241,0.4384189936597869,0.0,0.3533977648558113,0.2320867652757056,fatigued
1056,fixed_text,48,S,Sad,40,40,40,40,113.775,26.71356852967689,113.0,59.0,195.0,379.4,237.40755825783793,330.5,102.0,1067.0,265.625,240.98331546672134,208.0,-30.0,964.0,2.635740643120717,0.2,0.025,0.0,0.025,0.2,0.6257447502842328,0.075,-0.7893934827782731,-0.11803588290840415,0.0,-0.2848965812570861,-0.35443297103347976,fatigued
1057,fixed_text,48,S,Sad,40,40,40,40,119.25,38.27079625711812,115.5,62.0,254.0,369.575,259.00924520673794,291.5,143.0,1578.0,250.325,262.70265803463343,183.5,-10.0,1478.0,2.7058107285395385,0.175,0.025,0.0,0.0,0.225,0.7008299944713197,0.075,-0.5541767361285355,-0.11803588290840415,-0.6744907594765952,-0.1520807286075089,-0.38708288370395405,fatigued
1058,fixed_text,48,S,Sad,22,22,21,21,110.5,39.19031707425895,108.0,61.0,202.0,329.6190476190476,260.076234244976,247.0,151.0,1346.0,218.8095238095238,260.49771957689364,131.0,-33.0,1234.0,3.0338052585957818,0.14285714285714285,0.047619047619047616,0.0,0.0,0.13636363636363635,0.7890206470881965,0.047619047619047616,-0.2779051648225653,0.38542329112948287,-0.6744907594765952,-0.1455204511987784,-0.13836603992418878,fatigued
1059,fixed_text,48,A,Angry,40,40,40,40,79.45,32.33316151157096,69.5,30.0,181.0,341.675,339.9208344864267,198.5,74.0,1553.0,262.225,334.08800372172783,129.0,-47.0,1424.0,2.92675788395405,0.225,0.05,0.0,0.0,0.15,0.9948659822533891,0.05,0.36693884647131286,0.4384189936597869,-0.6744907594765952,0.34539623904021816,0.17686557832360927,overloaded
1060,fixed_text,48,A,Angry,40,40,40,40,73.7,23.026406246207518,69.0,40.0,126.0,337.0,296.80771639703124,193.5,55.0,1183.0,263.3,292.0537533944648,129.5,-47.0,1115.0,2.9673590504451037,0.2,0.05,0.0,0.175,0.125,0.8807350634926743,0.025,0.009405169998862518,0.4384189936597869,4.046944556859571,0.08031946272314658,0.9562543383779241,overloaded
1061,fixed_text,48,A,Angry,40,40,40,40,66.2,23.453390766828118,64.0,24.0,128.0,238.925,180.56242439268505,157.0,67.0,753.0,172.725,177.040193538657,102.0,-10.0,680.0,4.185413832792717,0.125,0.0,0.0,0.0,0.2,0.7557284687357331,0.025,-0.38219833141915244,-0.6744907594765952,-0.6744907594765952,-0.6344033091871515,-0.5661752921130736,overloaded
1062,fixed_text,48,A,Angry,40,40,40,40,100.8,25.531478810605748,104.5,47.0,170.0,352.55,443.3238643677427,219.5,61.0,2265.0,251.75,438.34489114137466,116.5,-54.0,2129.0,2.8364770954474543,0.125,0.1,0.025,0.0,0.15,1.257477987144356,0.075,1.1896136887839595,1.5513287467961692,-0.6744907594765952,0.981159622368761,0.8940392065732317,overloaded
1063,fixed_text,93,S,Sad,40,40,40,40,107.55,48.30562424121371,98.0,53.0,358.0,327.8,176.72217802281693,282.0,143.0,1107.0,220.25,186.23981644849533,172.5,-98.0,1001.0,3.0506406345332517,0.125,0.025,0.0,0.025,0.2,0.5391158572996245,0.025,-1.0607725878782897,-0.11803588290840415,0.0,-0.6580146871876298,-0.5053833737080671,fatigued
1064,fixed_text,93,S,Sad,40,40,40,40,103.125,54.12672097104094,90.0,45.0,304.0,325.1,179.75450495406798,277.5,113.0,843.0,221.975,191.72676705438968,178.0,-102.0,745.0,3.0759766225776684,0.125,0.0,0.0,0.0,0.2,0.5529206550417347,0.1,-1.0175268123838919,-0.6744907594765952,-0.6744907594765952,-0.6393707225825,-0.7892853724600348,fatigued
1065,fixed_text,93,S,Sad,40,40,40,40,109.5,48.81781936116654,96.5,35.0,288.0,317.475,154.04328187982654,277.0,109.0,966.0,207.975,165.26241564748176,193.5,-111.0,866.0,3.149854319237735,0.1,0.0,0.0,0.025,0.2,0.48521389677872756,0.05,-1.2296292511153049,-0.6744907594765952,0.0,-0.7974536548713949,-0.7523355139640444,fatigued
1066,fixed_text,93,S,Sad,30,30,29,29,92.46666666666667,32.85887623042573,90.5,37.0,194.0,275.1034482758621,132.8654918188171,226.0,119.0,625.0,182.82758620689654,139.6076310249339,127.0,-31.0,557.0,3.634996239659062,0.06896551724137931,0.0,0.0,0.06666666666666667,0.16666666666666666,0.4829655631418521,0.06896551724137931,-1.2366725221224728,-0.6744907594765952,1.1241512657943251,-0.9276632190985045,-0.5495018402917546,fatigued
